SalesKey,DateKey,UnitCost,UnitPrice,SalesQuantity,ReturnQuantity,ReturnAmount,DiscountQuantity,DiscountAmount,TotalCost,SalesAmount,ChannelName,StoreType,StoreName,Status,CloseReason,EmployeeCount,SellingAreaSize,GeographyType,ContinentName,RegionCountryName,PromotionName,DiscountPercent,PromotionStartDate,PromotionEndDate,ProductName,ProductDescription,Manufacturer,BrandName,ClassName,ProductSubcategory,ProductCategory,MonthName,DayOfWeekName,Year,QuarterOfYear,MonthOfYear,DayOfMonth
3156305,2023-10-10 00:00:00.000,72.56,219,10,1,219,0,0,653.04,2190,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV DVD Recorder L210 Silver","DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats","Southridge Video","Southridge Video","Deluxe","Movie DVD","Music, Movies and Audio Books","October","Tuesday",2023,4,10,10
1737871,2022-10-06 00:00:00.000,96.08,289.99,10,1,289.99,0,0,864.72,2899.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV DVD 15-Inch Player Portable L200 White","6-hour rechargeable battery, 180-degree swivel and flip screen","Southridge Video","Southridge Video","Deluxe","Movie DVD","Music, Movies and Audio Books","October","Thursday",2022,4,10,6
1862748,2022-10-11 00:00:00.000,530.11,1600,10,1,1600,0,0,4770.99,16000,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Independent filmmaker 1'' 25mm X400 White","1080i/p or 720p high definition or standard definition","Fabrikam, Inc.","Fabrikam","Deluxe","Camcorders","Cameras and camcorders","October","Tuesday",2022,4,10,11
1915707,2022-10-06 00:00:00.000,222.98,673,10,1,673,0,0,2006.82,6730,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso SLR Camera X144 Silver Grey","Dynamic integrated dust reduction system","Contoso, Ltd","Contoso","Deluxe","Digital SLR Cameras","Cameras and camcorders","October","Thursday",2022,4,10,6
2159621,2022-10-07 00:00:00.000,7.58,22.89,10,1,22.89,0,0,68.22,228.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso DVD 60 DVD Storage Binder L20 Silver","Store your CDs or DVDs in these beautiful binders, designed to look like books","Contoso, Ltd","Contoso","Deluxe","Movie DVD","Music, Movies and Audio Books","October","Friday",2022,4,10,7
2813003,2022-10-03 00:00:00.000,496.98,1500,10,1,1500,0,0,4472.82,15000,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black","1080i/p or 720p high definition or standard definition","Fabrikam, Inc.","Fabrikam","Deluxe","Camcorders","Cameras and camcorders","October","Monday",2022,4,10,3
2830097,2022-10-08 00:00:00.000,75.54,228,10,1,228,0,0,679.86,2280,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black","21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz cordless handset","Proseware, Inc.","Proseware","Deluxe","Printers, Scanners & Fax","Computers","October","Saturday",2022,4,10,8
2870870,2022-10-30 00:00:00.000,827.97,2499,10,1,2499,0,0,7451.73,24990,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Projector 1080p DLP86 White","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio","Proseware, Inc.","Proseware","Deluxe","Projectors & Screens","Computers","October","Sunday",2022,4,10,30
3163104,2022-10-08 00:00:00.000,503.61,1520,10,1,1520,0,0,4532.49,15200,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey","1080i/p or 720p high definition or standard definition","Fabrikam, Inc.","Fabrikam","Deluxe","Camcorders","Cameras and camcorders","October","Saturday",2022,4,10,8
3201871,2022-10-31 00:00:00.000,99.14,299.23,10,1,299.23,0,0,892.26,2992.3,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso 8GB Clock & Radio MP3 Player X850 Black","2.6'' Touch screen, 8GB flash memory, clock and radio, plays AVI/RM/RMVB","Contoso, Ltd","Contoso","Deluxe","MP4&MP3","Audio","October","Monday",2022,4,10,31
3382400,2022-10-10 00:00:00.000,496.98,1500,10,1,1500,0,0,4472.82,15000,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black","1080i/p or 720p high definition or standard definition","Fabrikam, Inc.","Fabrikam","Deluxe","Camcorders","Cameras and camcorders","October","Monday",2022,4,10,10
287675,2022-10-24 00:00:00.000,143.26,281,10,1,281,0,0,1289.34,2810,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"A. Datum Consumer Digital Camera E100 Silver","Digital camera, product type digital camera - compact","A. Datum Corporation","A. Datum","Deluxe","Digital Cameras","Cameras and camcorders","October","Monday",2022,4,10,24
354169,2022-10-15 00:00:00.000,523.49,1580,10,1,1580,0,0,4711.41,15800,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange","1080i/p or 720p high definition or standard definition","Fabrikam, Inc.","Fabrikam","Deluxe","Camcorders","Cameras and camcorders","October","Saturday",2022,4,10,15
424600,2022-10-29 00:00:00.000,99.14,299.23,10,1,299.23,0,0,892.26,2992.3,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso 8GB Clock & Radio MP3 Player X850 Black","2.6'' Touch screen, 8GB flash memory, clock and radio, plays AVI/RM/RMVB","Contoso, Ltd","Contoso","Deluxe","MP4&MP3","Audio","October","Saturday",2022,4,10,29
549290,2022-10-06 00:00:00.000,15.57,46.99,10,1,46.99,0,0,140.13,469.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso In front of Centrex L15 Grey","Lighted keypad, caller ID,3-way conferencing ,expandable up to 6 handsets","Contoso, Ltd","Contoso","Deluxe","Home & Office Phones","Cell phones","October","Thursday",2022,4,10,6
581817,2022-10-28 00:00:00.000,7.58,22.89,10,1,22.89,0,0,68.22,228.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV DVD 60 DVD Storage Binder L20 Red","Store your CDs or DVDs in these beautiful binders, designed to look like books","Southridge Video","Southridge Video","Deluxe","Movie DVD","Music, Movies and Audio Books","October","Friday",2022,4,10,28
656456,2022-10-16 00:00:00.000,125.9,380,10,1,380,0,0,1133.1,3800,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"The Phone Company PDA Wifi 4.7-inch L290 Black","The sensitive slanted stylus tip gives you smooth navigation","The Phone Company","The Phone Company","Deluxe","Smart phones & PDAs","Cell phones","October","Sunday",2022,4,10,16
726311,2022-10-10 00:00:00.000,99.14,299.23,10,1,299.23,0,0,892.26,2992.3,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso 8GB Clock & Radio MP3 Player X850 Black","2.6'' Touch screen, 8GB flash memory, clock and radio, plays AVI/RM/RMVB","Contoso, Ltd","Contoso","Deluxe","MP4&MP3","Audio","October","Monday",2022,4,10,10
895338,2022-10-18 00:00:00.000,14.24,42.99,10,1,42.99,0,0,128.16,429.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Centrex Phone System L10 White","5.8 GHz frequency that won't interfere with wireless networks, caller ID/Call waiting compatible with memory for last 45 callers","Contoso, Ltd","Contoso","Deluxe","Home & Office Phones","Cell phones","October","Tuesday",2022,4,10,18
1020011,2022-10-31 00:00:00.000,209.39,632,10,1,632,0,0,1884.51,6320,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso SLR Camera X145 Pink","Digital camera - SLR with live view mode","Contoso, Ltd","Contoso","Deluxe","Digital SLR Cameras","Cameras and camcorders","October","Monday",2022,4,10,31
1319139,2022-10-15 00:00:00.000,516.86,1560,10,1,1560,0,0,4651.74,15600,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black","1080i/p or 720p high definition or standard definition","Fabrikam, Inc.","Fabrikam","Deluxe","Camcorders","Cameras and camcorders","October","Saturday",2022,4,10,15
1351986,2022-10-25 00:00:00.000,827.97,2499,10,1,2499,0,0,7451.73,24990,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Projector 1080p DLP86 Silver","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio","Proseware, Inc.","Proseware","Deluxe","Projectors & Screens","Computers","October","Tuesday",2022,4,10,25
1858155,2022-10-12 00:00:00.000,86.14,259.99,10,1,259.99,0,0,775.26,2599.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso DVD 14-Inch Player Portable L100 Silver","6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd","Contoso","Deluxe","Movie DVD","Music, Movies and Audio Books","October","Wednesday",2022,4,10,12
266572,2022-10-05 00:00:00.000,213.7,645,10,1,645,0,0,1923.3,6450,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam SLR Camera X147 Silver","Compact 3x zoom lens covering the most frequently used focal range","Fabrikam, Inc.","Fabrikam","Deluxe","Digital SLR Cameras","Cameras and camcorders","October","Wednesday",2022,4,10,5
944823,2022-10-22 00:00:00.000,213.7,645,10,1,645,0,0,1923.3,6450,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam SLR Camera X147 Silver","Compact 3x zoom lens covering the most frequently used focal range","Fabrikam, Inc.","Fabrikam","Deluxe","Digital SLR Cameras","Cameras and camcorders","October","Saturday",2022,4,10,22
2486544,2022-10-25 00:00:00.000,760.38,2295,10,1,2295,0,0,6843.42,22950,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Projector 1080p LCD86 Silver","1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs","Proseware, Inc.","Proseware","Deluxe","Projectors & Screens","Computers","October","Tuesday",2022,4,10,25
1402020,2022-10-20 00:00:00.000,760.38,2295,10,1,2295,0,0,6843.42,22950,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Projector 1080p LCD86 Black","1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs","Proseware, Inc.","Proseware","Deluxe","Projectors & Screens","Computers","October","Thursday",2022,4,10,20
1517845,2022-10-22 00:00:00.000,760.38,2295,10,1,2295,0,0,6843.42,22950,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Projector 1080p LCD86 Black","1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs","Proseware, Inc.","Proseware","Deluxe","Projectors & Screens","Computers","October","Saturday",2022,4,10,22
1521963,2022-10-27 00:00:00.000,760.38,2295,10,1,2295,0,0,6843.42,22950,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Projector 1080p X980 Silver","1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs","Contoso, Ltd","Contoso","Deluxe","Projectors & Screens","Computers","October","Thursday",2022,4,10,27
1746149,2022-10-20 00:00:00.000,142.56,310,10,1,310,0,0,1283.04,3100,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"The Phone Company Smart phones Unlocked International M800 Black","Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go","The Phone Company","The Phone Company","Deluxe","Smart phones & PDAs","Cell phones","October","Thursday",2022,4,10,20
1805594,2022-10-05 00:00:00.000,142.56,310,10,1,310,0,0,1283.04,3100,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"The Phone Company PDA Wifi 3.7-inch M250 White","Genuine leather and great looks","The Phone Company","The Phone Company","Deluxe","Smart phones & PDAs","Cell phones","October","Wednesday",2022,4,10,5
54013,2022-10-14 00:00:00.000,142.56,310,10,1,310,0,0,1283.04,3100,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"The Phone Company Smart phones Unlocked International M800 White","Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go","The Phone Company","The Phone Company","Deluxe","Smart phones & PDAs","Cell phones","October","Friday",2022,4,10,14
352761,2022-10-22 00:00:00.000,142.56,310,10,1,310,0,0,1283.04,3100,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"The Phone Company Smart phones Unlocked International M800 White","Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s, watch video clips and view photos wherever you go","The Phone Company","The Phone Company","Deluxe","Smart phones & PDAs","Cell phones","October","Saturday",2022,4,10,22
2370671,2022-10-15 00:00:00.000,75.87,229,10,1,229,0,0,682.83,2290,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey","Print, Copy, with Ethernet, 2.4-in LCD color graphics display, lab quality borderless printing up to 8.5 x 11 in","Proseware, Inc.","Proseware","Deluxe","Printers, Scanners & Fax","Computers","October","Saturday",2022,4,10,15
1720816,2022-10-23 00:00:00.000,72.56,219,10,1,219,0,0,653.04,2190,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso DVD Recorder L210 Silver","DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats","Contoso, Ltd","Contoso","Deluxe","Movie DVD","Music, Movies and Audio Books","October","Sunday",2022,4,10,23
2017831,2022-10-30 00:00:00.000,72.56,219,10,1,219,0,0,653.04,2190,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso DVD Recorder L200 Black","DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats","Contoso, Ltd","Contoso","Deluxe","Movie DVD","Music, Movies and Audio Books","October","Sunday",2022,4,10,30
803690,2022-10-21 00:00:00.000,72.56,219,10,1,219,0,0,653.04,2190,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV DVD Recorder L230 Grey","DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats","Southridge Video","Southridge Video","Deluxe","Movie DVD","Music, Movies and Audio Books","October","Friday",2022,4,10,21
1814482,2022-10-21 00:00:00.000,3.54,6.95,10,2,13.9,0,0,35.4,69.5,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Lens Cap Keeper E314 Pink","Attaches lens cap to the lens, to avoid losing it","Contoso, Ltd","Contoso","Economy","Cameras & Camcorders Accessories","Cameras and camcorders","October","Friday",2022,4,10,21
368466,2022-10-30 00:00:00.000,25.49,49.99,10,2,99.98,0,0,254.9,499.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Rechargeable Li-Ion Battery Pack E300 Silver","Width 1-7/16 x height 11/32 x depth 1-11/16","Contoso, Ltd","Contoso","Economy","Cameras & Camcorders Accessories","Cameras and camcorders","October","Sunday",2022,4,10,30
738860,2022-10-27 00:00:00.000,6.6,12.95,10,2,25.9,0,0,66,129.5,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Mouse Lock Bundle E200 White","Nearly 1,000 notebook computers are stolen everyday - protect your notebook computer and its valuable data with this affordable security product","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","October","Thursday",2022,4,10,27
1964223,2022-10-13 00:00:00.000,87.37,190,10,2,380,0,0,873.7,1900,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Screen 100in M1609 Silver","16:9 aspect ratios-100in, designed for wall or ceiling installation","Proseware, Inc.","Proseware","Economy","Projectors & Screens","Computers","October","Thursday",2022,4,10,13
146905,2022-10-30 00:00:00.000,40.28,79,10,2,158,0,0,402.8,790,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Proseware Fax Machine E100 Grey","14.8 x 15.4 x 7.1 inches, 1 Wide 3.3"" color LCD","Proseware, Inc.","Proseware","Economy","Printers, Scanners & Fax","Computers","October","Sunday",2022,4,10,30
959395,2022-10-08 00:00:00.000,111.65,219,10,2,438,0,0,1116.5,2190,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV Car Video AM/FM E1001 Silver","Plays AM/FM/MP3/WMA and MP4, USB and SD"" card reader","Southridge Video","Southridge Video","Economy","Car Video","TV and Video","October","Saturday",2022,4,10,8
1677477,2023-10-15 00:00:00.000,52,102,10,1,102,0,0,468,1020,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV 80GB USB2.0 Portable Hard Disk E500 Red","Ultra durable 80GB USB portable storage, can withstand vertical drops of up to 35 inches","Southridge Video","Southridge Video","Economy","Computers Accessories","Computers","October","Sunday",2023,4,10,15
2242263,2023-10-08 00:00:00.000,26.58,52.13,10,1,52.13,0,0,239.22,521.3,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Digital Cameras Lightweight Tripod E316 Black","Panning angle: 360 degrees, maximum Load: 3kg tilt angle: 60-90 degrees","Contoso, Ltd","Contoso","Economy","Cameras & Camcorders Accessories","Cameras and camcorders","October","Sunday",2023,4,10,8
2242944,2022-10-09 00:00:00.000,68.06,148,10,1,148,0,0,680.6,1480,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"A. Datum Slim Digital Camera M180 Azure","Digital camera – compact, 3.7 in x 0.9 in x 2.3","A. Datum Corporation","A. Datum","Economy","Digital Cameras","Cameras and camcorders","October","Sunday",2022,4,10,9
2638511,2023-10-15 00:00:00.000,21.41,41.99,10,1,41.99,0,0,192.69,419.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"SV PCI Network Adapter E903 Silver","Easy migration to faster networks as current 10/100 Mbps networks move to Gigabit","Southridge Video","Southridge Video","Economy","Computers Accessories","Computers","October","Sunday",2023,4,10,15
2663649,2022-10-30 00:00:00.000,13.71,26.9,10,1,26.9,0,0,137.1,269,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Bright Light battery E20 blue","Illuminate wireless reading device, two super LED lights","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","October","Sunday",2022,4,10,30
2708635,2023-10-15 00:00:00.000,18.65,40.55,10,1,40.55,0,0,167.85,405.5,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"NT Wireless Bluetooth Stereo Headphones E302 Silver","Built-In Microphone, integrated headphone button to play/pause","Northwind Traders","Northwind Traders","Economy","Bluetooth Headphones","Audio","October","Sunday",2023,4,10,15
2742846,2023-10-08 00:00:00.000,68.06,148,10,1,148,0,0,612.54,1480,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"A. Datum Slim Digital Camera M180 Grey","Digital camera – compact, 3.7 in x 0.9 in x 2.3","A. Datum Corporation","A. Datum","Economy","Digital Cameras","Cameras and camcorders","October","Sunday",2023,4,10,8
2781119,2022-10-23 00:00:00.000,86.67,169.99,10,1,169.99,0,0,866.7,1699.9,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Adventure Works 20"" CRT TV E15 White","20'' CRT television, built-in ATSC/NTSC tuner, receive digital and analog channels","Adventure Works","Adventure Works","Economy","Televisions","TV and Video","October","Sunday",2022,4,10,23
2866318,2023-10-01 00:00:00.000,150.84,328,10,1,328,0,0,1357.56,3280,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Fabrikam SLR Camera 35"" M358 Grey","Compact flash type I/II, micro drive","Fabrikam, Inc.","Fabrikam","Economy","Digital SLR Cameras","Cameras and camcorders","October","Sunday",2023,4,10,1
2868310,2023-10-15 00:00:00.000,73.11,143.4,10,1,143.4,0,0,657.99,1434,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Adventure Works 19"" Color Digital TV E35 Brown","19'' color TV, ATSC/QAM Tuner","Adventure Works","Adventure Works","Economy","Televisions","TV and Video","October","Sunday",2023,4,10,15
3077463,2023-10-15 00:00:00.000,20.34,39.9,10,1,39.9,0,0,183.06,399,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Dual USB Power Adapter - power adapter E300 Grey","Dual USB power adapter - power adapter","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","October","Sunday",2023,4,10,15
14157,2022-10-16 00:00:00.000,166.2,326,10,1,326,0,0,1662,3260,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Adventure Works Laptop8.9 E0890 White","1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)","Adventure Works","Adventure Works","Economy","Laptops","Computers","October","Sunday",2022,4,10,16
487823,2023-10-01 00:00:00.000,86.91,189,10,1,189,0,0,782.19,1890,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso Touch Screen Phones - CRT M11 Black","Up to 288 hours (12 days) of standby time, what's in the box: handset, battery, charger, 1 GB Micro SD memory card, USB cable, wired stereo hands free headset, quick start guide","Contoso, Ltd","Contoso","Economy","Touch Screen Phones","Cell phones","October","Sunday",2023,4,10,1
824886,2022-10-02 00:00:00.000,166.2,326,10,1,326,0,0,1662,3260,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"WWI Laptop8.9 E0089 Black","1GB DDR2 SDRAM, 160GB hard drive (2.2 pounds)","Wide World Importers","Wide World Importers","Economy","Laptops","Computers","October","Sunday",2022,4,10,2
1055469,2023-10-08 00:00:00.000,137.6,269.9,10,1,269.9,0,0,1238.4,2699,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Litware Home Theater System 2.1 Channel E211 Silver","2.1 channel home theater system, includes 2 front speakers, 1 subwoofer and 1 A/V receiver","Litware, Inc.","Litware","Economy","Home Theater System","TV and Video","October","Sunday",2023,4,10,8
1139603,2022-10-02 00:00:00.000,8.11,15.9,10,1,15.9,0,0,81.1,159,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"Contoso USB Wave Multi-media Keyboard E280 White","USB wave multimedia keyboard","Contoso, Ltd","Contoso","Economy","Computers Accessories","Computers","October","Sunday",2022,4,10,2
1251673,2023-10-01 00:00:00.000,76.45,149.95,10,1,149.95,0,0,688.05,1499.5,"Reseller","Reseller","Contoso North America Reseller","On","",15,450,"City","North America","United States","No Discount",0,2018-01-01 00:00:00.000,2025-12-31 00:00:00.000,"WWI 1GB Pulse Smart pen E50 Silver","Record and link audio to be written, listen to recordings, share notes and recording with computer","Wide World Importers","Wide World Importers","Economy","Recording Pen","Audio","October","Sunday",2023,4,10,1
